id,url,media,scope,title,system,purpose,started,duration,language,direction,isPrivate,scheduled,customData,meetingUrl,workspaceId,primaryUserId,clientUniqueId,sdrDisposition,calendarEventId,_airbyte_raw_id,_airbyte_extracted_at,_airbyte_generation_id,_airbyte_meta
2033040176281987207,https://us-40286.app.gong.io/call?id=2033040176281987207,Video,External,Vestis Follow-up Training and Feedback / Q&A,Zoom,,2024-10-04 15:01:05+00:00,2481,eng,Conference,false,2024-10-04 15:00:00+00:00,,https://us02web.zoom.us/j/86227481429?pwd=QdBuYnHpiDv2PoQCNwNIMyqHwkTUAl.1,744453200303192064,9165777417031502750,,,5jlhnmcs947r4p6qhsrups4fs3@google.com_2024-10-04T15:00:00Z,d1865454-7ce2-4997-a1a5-1ba1ca12bded,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
2068997912361755281,https://us-40286.app.gong.io/call?id=2068997912361755281,Video,External,CBTW <> CIENCE Weekly Updates,Zoom,,2024-10-15 18:31:57+00:00,649,eng,Conference,false,2024-10-15 18:30:00+00:00,,https://us02web.zoom.us/j/84202860790?pwd=Ykh4YWH96BUBQTDSaYe65rR5aGVOOr.1,744453200303192064,3698924585229465221,,,327q176ifr3it073qcm1i2j22s@google.com_2024-10-15T18:30:00Z,c4f57783-5c5e-4e8e-a82f-c284010d56b6,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
2078773954850578364,https://us-40286.app.gong.io/call?id=2078773954850578364,Video,External,Discovery: Arctic IT & CIENCE,Zoom,,2024-12-10 17:25:55+00:00,2025,eng,Conference,false,2024-12-10 17:30:00+00:00,,https://us02web.zoom.us/j/83473768746,744453200303192064,2521453487679515734,,,fFT3X4MMP8hU9kCMdrmv9H@Schedule,342aa4a2-b933-4c57-830c-4a7858f24e41,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2084399592549870614,https://us-40286.app.gong.io/call?id=2084399592549870614,Video,External,Discovery: IGW Solutions & CIENCE,Zoom,,2024-12-19 18:42:03+00:00,878,eng,Conference,false,2024-12-19 18:30:00+00:00,,https://us02web.zoom.us/j/84078472550,744453200303192064,7167065801904145986,,,wNRnuMkVLsTHwWF92N5Cfb@Schedule,e871b5d5-03b2-4add-9293-786beac01770,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2086075244447001209,https://us-40286.app.gong.io/call?id=2086075244447001209,Video,External,CIENCE<> Prime Revenue SDR Knowledge Share,Zoom,,2025-01-28 16:00:18+00:00,3290,eng,Conference,false,2025-01-28 16:00:00+00:00,,https://us02web.zoom.us/j/83205273226?pwd=7J2zAIwFZdNYlGSIDWY9oa3LUp5PMd.1,744453200303192064,3698924585229465221,,,2jph7euulru4hk5rbl986pj3l6@google.com,9eda861b-e6fd-46b2-afd1-448a6fb36835,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
208624483756768020,https://us-40286.app.gong.io/call?id=208624483756768020,Video,External,NovoTrax | Campaign Status,Zoom,,2024-12-31 16:30:54+00:00,1661,eng,Conference,false,2024-12-31 16:30:00+00:00,,https://us02web.zoom.us/j/84361608536?pwd=ZlJ4ZmVnRmRTRE9jUjE2cEZ1MGVMZz09,744453200303192064,9165777417031502750,,,e75iojkj4fanpgfcg5rofllda2@google.com_2024-12-31T16:30:00Z,193d6298-450f-475e-a62e-31ccb9a7a7b0,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2105989471531357568,https://us-40286.app.gong.io/call?id=2105989471531357568,Video,External,Armis | CIENCE - bi-weekly,Zoom,,2024-09-06 15:37:36+00:00,427,eng,Conference,false,2024-09-06 15:30:00+00:00,,https://us02web.zoom.us/j/89658626778,744453200303192064,4690363368103944147,,,6bibllplgqp5ijcpgk9b3h0a4u@google.com,d9f1f0b1-a5ad-4fd9-a4e9-7e6b99268da2,2025-03-31 06:22:34+00:00,31,"{""changes"":[],""sync_id"":10}"
2113919477576958808,https://us-40286.app.gong.io/call?id=2113919477576958808,Video,External,CIENCE<> BIGSO,Zoom,,2025-01-30 14:01:00+00:00,474,eng,Conference,false,2025-01-30 14:00:00+00:00,,https://us02web.zoom.us/j/89570118280?pwd=39Yiaz2fSJXUIiP9e37OeBy28PvgT9.1,744453200303192064,3698924585229465221,,,mgs0silk35ek2gm7efnlm7ft50@google.com_2025-01-30T14:00:00Z,de7b094a-e1dd-4187-9197-01b46ae46baa,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2115996591276162472,https://us-40286.app.gong.io/call?id=2115996591276162472,Video,External,Discovery: Gutenberg Communications & CIENCE,Zoom,,2024-09-11 15:02:34+00:00,1848,eng,Conference,false,2024-09-11 15:00:00+00:00,,https://us02web.zoom.us/j/85755737388?pwd=EMx3Y7oNb6CocFJGFJ1kYrIQx8kZ2Q.1,744453200303192064,6598059789616381331,,,db1VZtg2A759ZetPsoQK76@Go Schedule,c4d207f3-22ee-459c-b436-edfd9f77346b,2025-03-31 06:22:34+00:00,31,"{""changes"":[],""sync_id"":10}"
2122969989448251899,https://us-40286.app.gong.io/call?id=2122969989448251899,Video,External,Discovery: Surge Consulting & CIENCE,Zoom,,2025-02-19 19:41:07+00:00,666,eng,Conference,false,2025-02-19 19:30:00+00:00,,https://us02web.zoom.us/j/83700907422,744453200303192064,6878489804409404210,,,uDoAES7v9nD9SXioMC3NMo@Schedule,9e16a674-fdeb-460f-84f8-3db278ace833,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2134622069141391773,https://us-40286.app.gong.io/call?id=2134622069141391773,Video,External,Vestis Follow-up Training and Feedback / Q&A,Zoom,,2024-11-01 16:59:35+00:00,3585,eng,Conference,false,2024-11-01 17:00:00+00:00,,https://us02web.zoom.us/j/86227481429?pwd=QdBuYnHpiDv2PoQCNwNIMyqHwkTUAl.1,744453200303192064,9165777417031502750,,,5jlhnmcs947r4p6qhsrups4fs3@google.com_2024-11-01T15:00:00Z,58d33d23-3e5a-4a90-a3d5-b15bc70f041a,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
2135518901568096443,https://us-40286.app.gong.io/call?id=2135518901568096443,Video,External,Discovery: MTX Group & CIENCE,Zoom,,2024-09-09 17:03:52+00:00,1654,eng,Conference,false,2024-09-09 17:00:00+00:00,,https://us02web.zoom.us/j/85976604912,744453200303192064,7167065801904145986,,,8j71kzwJiHNfNcU5G4SiXw@Go Schedule,d6ca50d4-bbf2-4bf4-934d-8b4454b95da5,2025-03-31 06:22:34+00:00,31,"{""changes"":[],""sync_id"":10}"
214622264531760441,https://us-40286.app.gong.io/call?id=214622264531760441,Video,External,CIENCE<> Layer Up Weekly Sync,Zoom,,2025-01-21 18:00:01+00:00,1420,eng,Conference,false,2025-01-21 18:00:00+00:00,,https://us02web.zoom.us/j/85880715430?pwd=aj0JVwG2R0uw1eAwje4hFEyB6AJXdp.1,744453200303192064,3698924585229465221,,,5o2a7eupenpjfifcd67qk6rea2@google.com_2025-01-21T18:00:00Z,f1e7fa21-8ec8-442e-87ed-dbf7bc647653,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2146249162765755385,https://us-40286.app.gong.io/call?id=2146249162765755385,Video,External,Discovery: The Furniture Taxi & CIENCE,Zoom,,2025-01-07 21:02:16+00:00,1218,eng,Conference,false,2025-01-07 21:00:00+00:00,,https://us02web.zoom.us/j/82573358688,744453200303192064,5983995612867490791,,,9dejmET2fE9Ck6i1wDe13U@Schedule,04b24c55-864f-4843-b63a-1b686bfb76f7,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2146810708583183181,https://us-40286.app.gong.io/call?id=2146810708583183181,Video,External,"Discovery: Rent Butter, Inc.  & CIENCE",Zoom,,2025-01-13 19:03:41+00:00,2544,eng,Conference,false,2025-01-13 19:00:00+00:00,,https://us02web.zoom.us/j/88493463697,744453200303192064,2521453487679515734,,,pk8uglt7rh7ld976vbvlprq3a0@google.com,3627c9f1-dd1c-4e71-9829-73d91db8dcc2,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2167302995195118181,https://us-40286.app.gong.io/call?id=2167302995195118181,Video,External,Red Queen <> CIENCE Weekly Sync,Zoom,,2025-01-13 18:00:27+00:00,763,eng,Conference,false,2025-01-13 18:00:00+00:00,,https://us02web.zoom.us/j/84851743178?pwd=PftsxkZdY4FbXIJuOtB2OSqaiGBtku.1,744453200303192064,3698924585229465221,,,7nll26dlbdsd5mai76ovbsf0po_R20241007T170000@google.com_2025-01-13T18:00:00Z,c809304f-d33b-49cd-a41c-9d4ad5cfc39d,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
217049294643169059,https://us-40286.app.gong.io/call?id=217049294643169059,Video,External,30 Min Meeting between James Dobbs and Brandon W. Hollyfield,Zoom,,2025-02-12 21:34:07+00:00,944,eng,Conference,false,2025-02-12 21:30:00+00:00,,https://us02web.zoom.us/j/82941851518,744453200303192064,6878489804409404210,,,6F9eLyyfXiPEPkQVymjMSy@Schedule,f2c4b59c-e6fb-4ba0-9af0-8990617ce3c9,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2171472744053236872,https://us-40286.app.gong.io/call?id=2171472744053236872,Video,External,"E1 Consulting | CIENCE - Integrated Omnichannel Program, Proposal Discussion Document",Zoom,,2024-10-18 20:01:01+00:00,1824,eng,Conference,false,2024-10-18 20:00:00+00:00,,https://us02web.zoom.us/j/82982515463?pwd=oh3eHFHaKhzzWYQ6UCAXM1wNMzw58K.1,744453200303192064,6598059789616381331,,,4nk5onnusnlnekeas2uarei7bb@google.com,2a7ba072-f343-4d46-81ca-3457d7b609a5,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
2173414696548885809,https://us-40286.app.gong.io/call?id=2173414696548885809,Video,External,CIENCE <> Dynatech,Zoom,,2025-03-14 13:01:33+00:00,1713,eng,Conference,false,2025-03-14 13:00:00+00:00,,https://us02web.zoom.us/j/87566581419?pwd=2xPiL0FsBa0lgbH5XaJbzv4xGvtuBS.1,744453200303192064,3246643825813558366,,,7lj7i9srgjir0jeqiee2g25ltt@google.com,06aac92d-3042-4d68-9e8f-b5d125b1b94d,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
21930506896623800,https://us-40286.app.gong.io/call?id=21930506896623800,Video,External,Frank and James reconnect,Zoom,,2025-02-14 15:32:04+00:00,1148,eng,Conference,false,2025-02-14 15:30:00+00:00,,https://us02web.zoom.us/j/89452081239?pwd=V27eckMxbJCLbp8LYrVKCjUa0bLbby.1,744453200303192064,6878489804409404210,,,1m61dlb255s8657tmdmnl9pmh6@google.com,db615399-389a-46f6-9510-b7ff612800a4,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2193089114666618701,https://us-40286.app.gong.io/call?id=2193089114666618701,Video,External,Discovery: Chase Software & CIENCE,Zoom,,2025-03-17 13:03:56+00:00,1511,eng,Conference,false,2025-03-17 13:00:00+00:00,,https://us02web.zoom.us/j/87514138025,744453200303192064,6878489804409404210,,,hwjsCBfr5c352mzEmdi41v@Schedule,4a2b45ff-483e-491f-91e1-7a17427d83e6,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2199033491193429424,https://us-40286.app.gong.io/call?id=2199033491193429424,Video,External,CIENCE - Discovery Call,Zoom,,2024-12-23 18:30:05+00:00,1361,eng,Conference,false,2024-12-23 18:30:00+00:00,,https://us02web.zoom.us/j/4623760010?omn=88439953347,744453200303192064,7167065801904145986,,,4n38ie66mb2qu7k3804e742fe7@google.com,97173787-14a6-4db2-a741-45d95c2664db,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2204945957881945571,https://us-40286.app.gong.io/call?id=2204945957881945571,Video,External,Prompt / Cience Training,Zoom,,2025-03-19 15:00:46+00:00,3373,eng,Conference,false,2025-03-19 15:00:00+00:00,,https://us02web.zoom.us/j/82804415929?pwd=hIcCAhwd0n56qnkbXbz0QkhCjt2vVF.1,744453200303192064,1404213034993234254,,,5l0s0lcvha907h6r2dhkd1p2bn@google.com,c52df3b3-9aa1-495c-9153-3333adf530be,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2208947551752648614,https://us-40286.app.gong.io/call?id=2208947551752648614,Video,External,Discovery: InnoDraw & CIENCE,Zoom,,2025-03-04 14:32:56+00:00,1790,eng,Conference,false,2025-03-04 14:30:00+00:00,,https://us02web.zoom.us/j/88135846819,744453200303192064,6878489804409404210,,,oxTRnfg77nneb6c9VUBxuA@Schedule,305defe7-f6fb-4cc8-93f8-73ca734038cb,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2212218376179351323,https://us-40286.app.gong.io/call?id=2212218376179351323,Video,External,Proposal & SOW Review: Datality & CIENCE,Zoom,,2024-10-30 16:00:54+00:00,2069,eng,Conference,false,2024-10-30 16:00:00+00:00,,https://us02web.zoom.us/j/7136694752?omn=85115553545,744453200303192064,5600478902487932497,,,1gfthe9de1rkpvn20kajmcoamm@google.com,9a8b6f6c-ea2d-414d-93f2-9ee63419cd47,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
2222596840892509296,https://us-40286.app.gong.io/call?id=2222596840892509296,Video,External,Pacifico Power <> CIENCE,Zoom,,2024-12-03 18:59:49+00:00,1339,eng,Conference,false,2024-12-03 19:00:00+00:00,,https://us02web.zoom.us/j/83909216547?pwd=8NRvs9dCSMIkSEE8xGKYarTVOaJJ4v.1,744453200303192064,9165777417031502750,,,2145l1ahnkvd2bctmq1avrqvdo@google.com_2024-12-03T19:00:00Z,ad283771-d614-4ac6-b774-e71fa4cfadd9,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2225861125270813470,https://us-40286.app.gong.io/call?id=2225861125270813470,Video,External,Reunión de 30 min between Martin López Fontenla and Rick Patel,Zoom,,2024-10-28 14:32:36+00:00,1360,eng,Conference,false,2024-10-28 14:30:00+00:00,,https://us02web.zoom.us/j/7136694752,744453200303192064,5600478902487932497,,,46A3eWxR7E8q4TbU5WuALR@Schedule,fbd0f7f4-1876-4040-94af-3c1126ba90bc,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
2232277585264888940,https://us-40286.app.gong.io/call?id=2232277585264888940,Video,External,Discovery: Techzert Software Inc & CIENCE,Zoom,,2025-02-28 14:01:15+00:00,2268,eng,Conference,false,2025-02-28 14:00:00+00:00,,https://us02web.zoom.us/j/88634576531,744453200303192064,5983995612867490791,,,quaetdrqov6gc0h5vtkc333i3s@google.com,224a3f54-7be8-465e-84d3-7ba0e9caabc1,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2232346134284678801,https://us-40286.app.gong.io/call?id=2232346134284678801,Video,External,Dhruv Jain and Guirae Jang,Zoom,,2025-02-19 16:27:41+00:00,460,eng,Conference,false,2025-02-19 16:30:00+00:00,,https://us02web.zoom.us/j/86575246728,744453200303192064,7032369766157375387,,,gi0o5qlbhlb1559gesghk5clgo@google.com,c1f4800c-b6aa-497a-99b4-2d1678037dee,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2243349999707087701,https://us-40286.app.gong.io/call?id=2243349999707087701,Video,External,Proposal Review: Solect Energy & CIENCE,Zoom,,2024-11-13 17:01:24+00:00,2632,eng,Conference,false,2024-11-13 17:00:00+00:00,,https://us02web.zoom.us/j/6823668109?omn=81702711175,744453200303192064,2521453487679515734,,,jca8q2i730588nk757r3btkacc@google.com,79298f40-a2f8-412b-8f63-81cd7d0e1ac3,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2255638146687165409,https://us-40286.app.gong.io/call?id=2255638146687165409,Video,External,CIENCE x Podscribe Weekly,Google Meet,,2025-02-11 16:30:36+00:00,970,eng,Conference,false,2025-02-11 16:30:00+00:00,,https://meet.google.com/vsb-nthj-xus,744453200303192064,3698924585229465221,,,5c5pg5no3nnt9o601kjjdla0jj@google.com,6d6d341d-3721-4d4a-b197-1f4ac95b753d,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2263887409119601404,https://us-40286.app.gong.io/call?id=2263887409119601404,Video,External,Reconnect for Content Syndication Expansion: GreatWater Garages & CIENCE,Zoom,,2025-01-13 20:03:36+00:00,1671,eng,Conference,false,2025-01-13 20:00:00+00:00,,https://us02web.zoom.us/j/6823668109?omn=86413314265,744453200303192064,2521453487679515734,,,t4lf43srmdo9ni2qv5edj3p1bc@google.com,37c6acc4-5571-4e98-9a80-ab1d2029be45,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2265276042664928907,https://us-40286.app.gong.io/call?id=2265276042664928907,Video,External,CIENCE / AnswerNet - Pre-Proposal Discussion,Zoom,,2024-12-03 16:01:08+00:00,772,eng,Conference,false,2024-12-03 16:00:00+00:00,,https://us02web.zoom.us/j/4623760010?omn=84561274923,744453200303192064,7167065801904145986,,,73c0lecn1pvqpmkuv2kc21uffa@google.com,eefa630b-3b25-4fe7-90be-fc667eba58de,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
228325841839101152,https://us-40286.app.gong.io/call?id=228325841839101152,Video,External,CIENCE | Logix,Zoom,,2025-02-20 19:03:54+00:00,2549,eng,Conference,false,2025-02-20 19:00:00+00:00,,https://us02web.zoom.us/j/89076505698?pwd=HMIjGof9JS8rlgzSW615Z5SING3d1s.1,744453200303192064,6878489804409404210,,,75o2qpspu4ud7du30tvo4di4lg@google.com,9aea2635-5424-4e3c-95a7-b59c14d394b3,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2291532756884128515,https://us-40286.app.gong.io/call?id=2291532756884128515,Video,External,CIENCE<>RCR,Zoom,,2025-02-19 14:34:43+00:00,1102,eng,Conference,false,2025-02-19 14:30:00+00:00,,https://us02web.zoom.us/j/84091862571?pwd=LqkEGfvm9PUD6aT3CWtqjLOTav3rX4.1,744453200303192064,3698924585229465221,,,3mhpjtarj9a0u6p76ge2k0su82@google.com_2025-02-19T14:30:00Z,b9e4d19e-ca02-44ee-bf90-300f932e8e2c,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2291709209625222404,https://us-40286.app.gong.io/call?id=2291709209625222404,Video,External,Renewal Finalization: Recognition Media & CIENCE,Zoom,,2024-12-05 17:03:36+00:00,992,eng,Conference,false,2024-12-05 17:00:00+00:00,,https://us02web.zoom.us/j/6823668109?omn=84160098303,744453200303192064,2521453487679515734,,,me0equhio2dodqckel4bg8g4jc@google.com,e3ae9b59-9d54-4f04-bdce-4e8653332d74,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2299166146601228597,https://us-40286.app.gong.io/call?id=2299166146601228597,Video,External,Discovery: Assist Staffing & CIENCE,Zoom,,2024-09-13 19:34:53+00:00,82,eng,Conference,false,2024-09-13 19:30:00+00:00,,https://us02web.zoom.us/j/89588029756,744453200303192064,7273330574278209449,,,eYL7zmJUh3SyJLQbuZrFjc@Go Schedule,e3602573-a3d1-46fc-bb46-80a1c05d8536,2025-03-31 06:22:34+00:00,31,"{""changes"":[],""sync_id"":10}"
2300072933410990615,https://us-40286.app.gong.io/call?id=2300072933410990615,Video,External,"Discovery: EzGlobe, LLC & CIENCE",Zoom,,2024-09-11 14:03:53+00:00,2019,eng,Conference,false,2024-09-11 14:00:00+00:00,,https://us02web.zoom.us/j/7136694752,744453200303192064,5600478902487932497,,,nJBeACgf9hKdHJw6QaMYbF@Go Schedule,ee030b80-4240-48ba-b1ce-cf4343a12210,2025-03-31 06:22:34+00:00,31,"{""changes"":[],""sync_id"":10}"
2301559537923970227,https://us-40286.app.gong.io/call?id=2301559537923970227,Video,External,Tencue <> CIENCE SDR Training,Zoom,,2024-10-01 17:01:53+00:00,1792,eng,Conference,false,2024-10-01 17:00:00+00:00,,https://us02web.zoom.us/j/87956971830?pwd=ikhhmnWyWsDhre7ZmiAUWM4SUtfF2R.1,744453200303192064,9165777417031502750,,,3795v4euibgr3h7gnie94pcq5h_R20241004T160000@google.com_2024-10-04T16:00:00Z,ace46cda-c0ff-4ff8-8d1b-96d56c5f53d4,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
2302682653336072043,https://us-40286.app.gong.io/call?id=2302682653336072043,Video,External,NovoTrax | Campaign Status,Zoom,,2024-11-12 15:59:57+00:00,1815,eng,Conference,false,2024-11-12 16:00:00+00:00,,https://us02web.zoom.us/j/84361608536?pwd=ZlJ4ZmVnRmRTRE9jUjE2cEZ1MGVMZz09,744453200303192064,9165777417031502750,,,533olgn46sbjtgdc691097c56g@google.com_2024-11-12T16:00:00Z,dff67139-29cb-499f-b8fd-83875fec2d51,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2312715076091654364,https://us-40286.app.gong.io/call?id=2312715076091654364,Video,External,CIENCE <> Equifax,Zoom,,2024-11-21 16:59:03+00:00,3290,eng,Conference,false,2024-11-21 17:00:00+00:00,,https://us02web.zoom.us/j/7824498011?pwd=IWQYpsf9lzGhitLzzmKU4CNDYuPAek.1,744453200303192064,7273330574278209449,,,3jd0g11rfhmr2afsn6jk6gvejc@google.com,7bdd5ce3-a469-41a7-ac70-53241842410f,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2318618166913365803,https://us-40286.app.gong.io/call?id=2318618166913365803,Video,External,Discovery: The Aerospace Corporation & CIENCE,Zoom,,2025-02-21 20:00:50+00:00,1962,eng,Conference,false,2025-02-21 20:00:00+00:00,,https://us02web.zoom.us/j/89713567159,744453200303192064,6878489804409404210,,,2aaw66utN2EcCCW5roBG1J@Schedule,32214254-b48c-48d6-88cb-d116ae7b63e4,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
2323490911803025123,https://us-40286.app.gong.io/call?id=2323490911803025123,Video,External,Serenity EHS <> CIENCE Weekly Check-in,Zoom,,2024-10-07 18:02:01+00:00,746,eng,Conference,false,2024-10-07 18:00:00+00:00,,https://us02web.zoom.us/j/89159562767?pwd=A8Zn3lJtmBj283ynjVIt5avnsZhnzZ.1,744453200303192064,9165777417031502750,,,728tlij8ethv63mrjo9ut9b5tc@google.com_2024-10-07T18:00:00Z,aa736001-c53e-46b3-a41e-e7d4dc3a0576,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
2328890386709232004,https://us-40286.app.gong.io/call?id=2328890386709232004,Video,External,Discovery: Flewte Media Company & CIENCE,Zoom,,2024-10-21 17:01:55+00:00,2127,eng,Conference,false,2024-10-21 17:00:00+00:00,,https://us02web.zoom.us/j/7136694752,744453200303192064,5600478902487932497,,,caSvSPdMh8eYGhfoBMp61Q@Schedule,1811a0b5-64d1-44a8-b0e3-7deebbfd8fb0,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
2333434007501781553,https://us-40286.app.gong.io/call?id=2333434007501781553,Video,External,Discovery: Nexstrideconsulting & CIENCE,Zoom,,2024-09-12 19:31:51+00:00,1744,eng,Conference,false,2024-09-12 19:30:00+00:00,,https://us02web.zoom.us/j/7136694752,744453200303192064,5600478902487932497,,,tp1Rp4tXrdNeWf4JAFFJJf@Go Schedule,0cd716e1-94d4-493a-b209-2eebde730209,2025-03-31 06:22:34+00:00,31,"{""changes"":[],""sync_id"":10}"
2343395284729203055,https://us-40286.app.gong.io/call?id=2343395284729203055,Video,External,Discovery: Tesarc Design Co.  & CIENCE,Zoom,,2024-12-06 14:00:55+00:00,1067,eng,Conference,false,2024-12-06 14:00:00+00:00,,https://us02web.zoom.us/j/82558071656?pwd=EbQAGxwJLxEUEbb8nem73wwqSNmRk9.1,744453200303192064,6598059789616381331,,,jCsrwBYNaH2BwSggc7j2xR@Schedule,5b6ef342-f3d4-455d-8aeb-128fbe15b13b,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2347500778802141647,https://us-40286.app.gong.io/call?id=2347500778802141647,Video,External,CIENCE<>M&M Environment,Zoom,,2025-03-04 15:32:40+00:00,1142,eng,Conference,false,2025-03-04 15:30:00+00:00,,https://us02web.zoom.us/j/88634545745?pwd=H84IQXOUZW6zlpvOM8XWCbpxeVq1FA.1,744453200303192064,3698924585229465221,,,793eu9uvh5i1lerbt7gkhb14cu@google.com_2025-03-04T15:30:00Z,bb813037-094c-4f35-8036-bf25d9f5fba7,2025-03-31 06:22:37+00:00,31,"{""changes"":[],""sync_id"":10}"
236226395457072991,https://us-40286.app.gong.io/call?id=236226395457072991,Video,External,Discovery: Metropolitan Warehouse & Delivery & CIENCE,Zoom,,2025-01-09 15:32:41+00:00,1879,eng,Conference,false,2025-01-09 15:30:00+00:00,,https://us02web.zoom.us/j/89441136282,744453200303192064,2521453487679515734,,,uG4jhJCushgzckMwLW6wSd@Schedule,48d86b54-688d-4e1b-828f-ab6ae4deaab8,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2363572388320877740,https://us-40286.app.gong.io/call?id=2363572388320877740,Video,External,Discovery: Slate River Systems & CIENCE,Zoom,,2024-12-30 19:30:20+00:00,939,eng,Conference,false,2024-12-30 19:30:00+00:00,,https://us02web.zoom.us/j/87816603272,744453200303192064,5983995612867490791,,,8u1R6Fi5NvB6cJKgNNP7Vc@Schedule,09140bf3-31ad-4671-8027-0aeac4b55818,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2366526488945047273,https://us-40286.app.gong.io/call?id=2366526488945047273,Video,External,Discovery: iiPay & CIENCE,Zoom,,2024-09-11 18:01:30+00:00,1906,eng,Conference,false,2024-09-11 18:00:00+00:00,,https://us02web.zoom.us/j/86997539128,744453200303192064,7167065801904145986,,,ayf76nUv2KAuty8jdRAJ9U@Go Schedule,1447a22d-8d4c-4de9-9e27-4f8e770633ff,2025-03-31 06:22:34+00:00,31,"{""changes"":[],""sync_id"":10}"
2378979478295130756,https://us-40286.app.gong.io/call?id=2378979478295130756,Video,External,Brian Black and Guirae Jang,Zoom,,2024-12-20 16:44:03+00:00,489,eng,Conference,false,2024-12-20 16:30:00+00:00,,https://us02web.zoom.us/j/85607658552,744453200303192064,5983995612867490791,,,ehe53mrjrosq0qjvj288hut69s@google.com,a4d860fa-db3e-4847-9f91-a5363d1dc521,2025-03-31 06:22:36+00:00,31,"{""changes"":[],""sync_id"":10}"
2409620791136945296,https://us-40286.app.gong.io/call?id=2409620791136945296,Video,External,Bay Lighting | CIENCE - Proposal Discussion Document,Zoom,,2024-10-23 15:00:36+00:00,2061,eng,Conference,false,2024-10-23 15:00:00+00:00,,https://us02web.zoom.us/j/81426012416?pwd=X3YJ3o34d6yabYp23AvAgiat4LCLFY.1,744453200303192064,6598059789616381331,,,10msqt0kg1satdi72qdf93d57j@google.com,d3d3ebaa-69da-4f16-95f9-f2a6ba4ff483,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
241869972007587496,https://us-40286.app.gong.io/call?id=241869972007587496,Video,External,VPL | CIENCE bi-weekly,Zoom,,2024-10-14 14:02:20+00:00,141,eng,Conference,false,2024-10-14 14:00:00+00:00,,https://us02web.zoom.us/j/83994678348,744453200303192064,4690363368103944147,,,4be57mqfncfbhrsnel1aeu1inb_R20240930T140000@google.com_2024-10-14T14:00:00Z,5949d99c-bbc7-4434-947c-54754c270feb,2025-03-31 06:22:35+00:00,31,"{""changes"":[],""sync_id"":10}"
